AttMatriz;Iteradores;01/2020;02/2020;03/2020;04/2020;05/2020;06/2020;07/2020;08/2020;09/2020;10/2020;11/2020;12/2020;01/2021;02/2021;03/2021;04/2021;05/2021;06/2021;07/2021;08/2021;09/2021;10/2021;11/2021;12/2021;01/2022;02/2022;03/2022;04/2022;05/2022;06/2022;07/2022;08/2022;09/2022;10/2022;11/2022;12/2022;01/2023;02/2023;03/2023;04/2023;05/2023;06/2023;07/2023;08/2023;09/2023;10/2023;11/2023;12/2023;01/2024;02/2024;03/2024;04/2024;05/2024;06/2024;07/2024;08/2024;09/2024;10/2024;11/2024;12/2024;;
mapeamento_espaco_amostral;3683;16;20;2;17;3;20;18;20;18;3;8;15;10;12;18;11;1;2;3;20;19;7;4;14;2;15;18;15;18;8;7;18;4;20;11;10;12;14;8;13;18;11;20;13;8;8;10;2;5;18;11;16;4;16;5;18;10;3;18;4;;
mapeamento_espaco_amostral;3684;12;16;15;16;17;8;1;11;17;9;19;18;1;2;13;12;17;19;17;20;20;8;17;19;11;2;19;11;18;5;13;9;8;14;2;2;17;5;17;7;15;9;11;16;8;1;19;2;2;19;5;4;6;12;2;9;2;1;11;20;;
mapeamento_espaco_amostral;3685;20;9;5;15;3;9;15;4;9;2;5;2;1;14;1;17;11;8;10;7;10;3;16;15;16;15;1;10;8;4;19;5;12;17;4;8;11;15;7;20;9;10;17;15;18;5;4;18;9;2;14;9;9;20;5;10;16;16;12;20;;
mapeamento_espaco_amostral;3686;18;4;4;4;15;13;4;9;9;13;17;6;15;4;16;17;19;17;14;16;7;6;6;5;5;8;5;5;6;11;11;10;11;10;15;4;2;19;19;16;11;3;4;11;12;18;7;12;6;9;7;9;20;18;1;16;7;10;10;11;;
mapeamento_espaco_amostral;3687;11;4;10;18;20;8;11;20;15;6;19;2;12;5;16;6;15;9;8;14;14;10;10;17;17;12;13;7;16;9;17;16;19;17;6;6;19;18;9;12;5;6;1;12;7;9;18;12;12;9;10;12;1;3;5;5;5;16;12;2;;
mapeamento_espaco_amostral;3688;16;16;11;17;1;16;12;7;3;8;19;14;4;6;8;20;11;6;13;5;6;3;5;11;14;7;6;2;18;10;4;20;2;17;18;14;7;19;4;19;4;13;11;20;15;9;17;18;19;1;13;8;14;5;15;14;10;18;16;13;;
mapeamento_espaco_amostral;3689;10;5;3;17;2;18;8;20;10;1;8;15;7;2;1;15;20;17;8;19;18;11;20;18;10;16;12;6;14;13;3;3;16;8;16;9;15;14;2;11;6;16;6;10;17;13;17;4;4;15;7;14;7;2;7;19;15;18;13;12;;
mapeamento_espaco_amostral;3690;17;13;19;2;8;10;18;8;15;3;11;6;15;7;6;3;11;7;16;13;15;8;18;16;7;11;4;11;18;2;13;10;9;16;9;15;8;4;20;4;20;7;7;9;8;2;8;12;15;7;16;19;17;1;18;7;11;7;18;9;;
mapeamento_espaco_amostral;3691;2;11;5;9;13;11;20;4;18;6;19;6;5;4;2;12;15;20;19;18;11;12;6;10;2;20;6;14;16;10;3;5;19;19;2;10;4;14;14;18;13;1;20;19;1;6;7;5;4;17;7;2;1;17;16;9;14;11;6;8;;
mapeamento_espaco_amostral;3692;9;12;4;13;7;7;7;19;10;12;6;11;19;7;20;16;13;13;19;9;3;20;17;17;12;12;5;5;1;1;3;12;10;20;13;17;15;14;7;2;18;15;2;17;16;7;20;10;3;18;12;8;8;3;12;9;3;2;6;1;;
mapeamento_espaco_amostral;3693;6;15;12;5;5;7;18;6;18;16;15;18;17;9;9;16;1;6;3;9;11;9;16;11;16;10;16;8;5;7;10;8;20;18;16;10;2;17;3;14;19;4;18;16;1;17;15;9;9;1;19;5;18;6;2;12;15;15;10;17;;
mapeamento_espaco_amostral;3694;9;2;8;7;6;2;4;5;2;11;16;3;11;1;15;14;19;15;11;14;17;10;13;17;18;12;16;18;2;2;18;8;2;10;12;13;2;11;7;3;8;8;3;15;5;20;19;2;13;6;12;16;12;7;5;4;17;18;12;14;;
mapeamento_espaco_amostral;3695;12;19;1;3;6;14;9;14;20;14;11;4;14;9;14;4;12;13;3;14;2;9;7;9;19;9;12;11;7;18;2;1;1;1;18;1;14;4;17;7;14;16;20;18;8;9;6;20;10;20;12;17;16;14;10;11;12;18;5;15;;
mapeamento_espaco_amostral;3696;15;4;6;19;11;15;18;3;16;3;10;4;12;15;2;18;19;16;2;2;6;18;1;14;2;9;19;6;15;18;7;19;13;8;20;19;10;8;7;7;6;17;8;15;20;11;4;15;3;6;4;16;7;11;18;17;12;3;4;9;;
mapeamento_espaco_amostral;3697;5;10;17;8;10;16;1;11;15;18;16;8;5;5;7;7;6;6;11;16;16;14;8;12;10;20;4;10;12;15;4;6;10;2;9;3;5;1;3;1;19;17;5;20;6;5;5;17;20;14;7;16;5;11;8;19;20;9;5;15;;
mapeamento_espaco_amostral;3698;4;11;18;2;17;18;14;20;20;7;3;1;8;20;2;1;11;12;6;20;17;17;17;14;19;14;7;3;1;3;6;20;1;18;7;1;19;11;1;3;8;9;19;12;19;18;12;16;16;5;2;4;20;6;19;2;5;8;4;14;;
mapeamento_espaco_amostral;3699;17;8;10;3;9;14;19;18;17;10;18;5;16;5;12;20;19;8;5;4;15;8;8;15;19;19;10;13;12;17;13;14;5;6;15;18;19;9;4;8;19;14;11;17;9;9;8;8;18;5;4;19;1;18;18;20;5;6;2;12;;
mapeamento_espaco_amostral;3700;16;11;2;16;1;13;17;16;4;10;18;16;10;5;9;10;15;10;6;15;17;6;3;3;7;9;10;9;19;11;3;7;6;13;3;6;16;4;18;19;18;15;8;19;20;11;6;4;7;11;9;11;15;1;3;9;18;2;15;18;;
mapeamento_espaco_amostral;3701;10;9;14;12;16;4;16;18;2;6;15;5;7;3;6;13;4;1;17;13;6;3;7;3;6;16;5;14;20;9;4;19;8;12;15;15;20;4;4;14;8;17;2;11;6;6;8;9;5;7;3;7;5;20;8;14;4;1;7;20;;
mapeamento_espaco_amostral;3702;16;10;8;15;16;18;12;19;7;3;20;6;14;9;6;20;20;5;9;3;6;13;17;18;9;11;10;17;15;17;6;14;16;2;16;15;12;13;20;18;13;14;5;2;3;15;2;16;18;12;7;20;6;8;6;9;10;16;12;18;;
mapeamento_espaco_amostral;3703;18;15;18;9;13;14;10;7;10;13;8;3;1;12;4;20;10;13;14;6;8;17;10;7;11;18;11;13;15;10;19;11;11;19;16;12;6;14;11;3;14;8;7;11;13;14;17;17;17;7;11;12;19;2;8;14;19;7;9;12;;
mapeamento_espaco_amostral;3704;5;9;10;12;9;2;6;2;17;17;12;3;7;7;16;8;7;2;15;12;5;7;8;19;11;3;1;4;6;3;8;11;5;4;7;9;13;14;14;6;5;19;20;16;19;13;13;6;5;7;6;15;6;4;4;1;5;20;13;17;;
mapeamento_espaco_amostral;3705;9;7;4;7;13;18;13;2;6;12;5;5;12;9;19;19;11;8;1;7;14;13;3;13;11;17;3;14;8;14;8;6;1;20;15;17;12;4;9;8;15;15;11;17;17;17;3;9;8;12;13;10;18;11;12;6;12;19;14;13;;
mapeamento_espaco_amostral;3706;5;12;8;10;5;10;2;15;12;20;2;7;10;20;5;12;10;19;7;16;3;20;4;9;5;20;6;2;16;20;18;5;13;7;13;3;5;5;16;10;10;20;9;19;8;5;12;2;19;6;14;12;8;11;14;13;14;9;12;5;;
mapeamento_espaco_amostral;3707;12;10;10;12;10;1;11;16;14;14;14;6;13;2;10;3;6;7;13;8;14;1;19;10;15;8;5;3;8;18;8;4;14;2;17;1;6;8;13;15;12;11;11;11;1;11;18;8;6;3;4;15;19;15;12;12;4;3;14;6;;
mapeamento_espaco_amostral;3708;20;15;3;13;4;17;18;19;16;8;14;8;12;10;18;18;2;15;1;7;2;7;13;5;18;12;5;3;15;19;3;3;4;2;5;8;9;13;19;6;12;12;12;19;14;19;5;6;18;1;4;16;16;19;20;16;16;16;17;19;;
mapeamento_espaco_amostral;3709;12;5;9;1;6;3;12;15;3;16;15;13;9;17;8;12;15;9;13;5;4;19;14;6;4;11;14;13;7;4;9;3;19;9;17;11;8;20;14;3;8;11;2;5;4;11;6;20;1;1;2;16;14;12;16;11;6;2;18;2;;
mapeamento_espaco_amostral;3710;5;13;7;3;2;10;4;5;14;3;4;20;5;12;13;2;13;9;11;18;7;19;13;15;4;15;18;4;19;19;18;5;20;19;15;9;2;14;18;17;3;19;19;6;17;10;9;3;14;9;7;11;11;6;3;12;7;5;17;1;;
mapeamento_espaco_amostral;3711;10;12;19;3;5;20;8;4;17;20;12;20;12;15;16;19;20;14;13;20;5;13;19;4;13;16;9;5;15;15;19;19;20;1;19;15;2;20;14;6;1;17;1;15;14;20;20;18;7;13;17;3;12;19;2;3;1;15;3;20;;
mapeamento_espaco_amostral;3712;12;8;19;1;11;6;18;2;16;5;19;11;5;16;16;16;1;5;3;10;11;18;2;13;2;3;20;4;1;17;9;14;4;15;14;15;20;1;13;11;7;17;2;19;11;18;19;15;10;2;5;17;14;20;5;5;4;8;20;9;;
mapeamento_espaco_amostral;3713;9;6;19;14;3;9;11;14;11;7;9;1;8;10;8;5;18;6;16;8;10;5;1;5;18;18;16;20;10;19;15;18;5;6;10;6;6;20;12;11;8;1;3;13;7;4;17;9;10;3;3;12;7;11;10;5;7;20;6;17;;
mapeamento_espaco_amostral;3714;20;4;19;4;14;1;20;17;20;1;8;8;18;5;7;20;9;3;9;7;4;13;19;13;5;20;14;13;6;9;8;16;18;8;10;18;16;8;15;20;8;11;13;3;13;13;2;14;20;8;17;19;7;20;5;1;15;20;3;9;;
mapeamento_espaco_amostral;3715;13;18;18;17;20;1;19;18;2;16;14;20;19;16;11;6;4;10;2;12;12;2;3;20;15;14;16;5;9;20;1;3;2;19;9;1;5;17;7;7;17;6;6;2;9;5;14;17;7;12;9;9;18;18;5;19;10;18;11;18;;
mapeamento_espaco_amostral;3716;9;3;4;1;10;19;11;14;8;2;1;15;3;1;16;1;19;5;8;18;12;15;18;4;10;15;9;8;15;3;14;7;8;10;20;13;7;5;11;1;20;3;4;12;19;5;15;14;4;14;8;6;6;15;11;17;10;3;9;15;;
mapeamento_espaco_amostral;3717;5;10;7;17;5;18;3;14;13;16;7;18;7;13;5;11;10;4;3;15;5;6;4;19;16;2;2;9;9;13;13;8;9;7;19;8;14;13;19;5;16;16;9;11;18;12;5;7;13;5;1;3;14;8;12;15;16;3;19;13;;
mapeamento_espaco_amostral;3718;5;20;16;1;9;13;2;5;5;3;19;5;9;15;3;8;10;10;15;9;18;11;16;9;9;9;19;13;20;7;5;18;4;14;3;4;15;16;15;14;5;4;20;13;1;3;1;17;9;18;2;3;13;3;11;8;16;20;7;9;;
mapeamento_espaco_amostral;3719;7;6;9;6;3;15;19;3;4;11;16;7;7;2;4;8;8;18;7;13;20;17;16;10;3;19;8;3;18;15;20;16;16;14;8;3;15;18;1;5;11;7;20;8;16;7;1;7;7;19;13;5;20;5;6;1;18;2;12;8;;
mapeamento_espaco_amostral;3720;4;16;5;12;3;11;11;5;3;3;12;3;6;9;5;19;3;2;4;5;20;4;6;3;7;18;4;14;16;13;12;6;7;2;18;12;11;13;20;3;16;4;20;3;4;18;12;8;7;5;5;10;17;20;3;12;15;1;13;12;;
mapeamento_espaco_amostral;3721;13;14;6;2;2;5;9;9;17;2;11;17;9;3;15;18;5;7;20;14;18;5;4;9;20;15;1;3;11;15;7;15;5;17;11;3;10;12;15;7;3;9;6;10;5;15;4;18;20;14;17;12;14;16;19;7;11;13;5;9;;
mapeamento_espaco_amostral;3722;2;9;7;3;12;10;1;11;20;1;11;2;3;10;12;15;16;16;3;2;12;15;15;8;14;5;9;14;19;15;3;12;18;11;13;17;18;10;12;5;20;9;9;18;6;18;8;3;9;2;1;19;2;9;15;10;9;19;11;13;;
mapeamento_espaco_amostral;3723;11;11;2;12;20;17;2;5;20;16;5;13;19;12;3;1;12;11;11;19;4;4;12;15;15;6;1;5;10;2;18;12;12;2;11;15;7;12;1;2;7;10;11;11;15;14;17;15;8;10;12;16;17;2;18;4;11;12;19;1;;
mapeamento_espaco_amostral;3724;18;13;13;2;18;17;20;17;9;20;17;17;17;4;2;19;4;6;3;8;17;9;10;15;8;15;9;6;10;14;16;15;14;6;9;17;16;8;15;11;7;14;20;6;3;20;6;18;5;20;5;18;5;11;20;16;10;12;5;18;;
mapeamento_espaco_amostral;3725;5;6;14;8;7;16;2;2;4;5;1;13;6;13;8;15;2;6;8;7;3;7;10;19;5;19;15;14;12;4;14;15;14;12;11;14;19;9;11;16;14;8;19;9;7;15;11;8;18;8;10;14;16;19;20;7;9;13;8;10;;
mapeamento_espaco_amostral;3726;6;13;17;18;11;17;17;12;2;15;10;20;2;6;6;5;8;5;10;14;17;14;1;10;5;11;4;19;6;4;5;16;7;18;17;15;6;19;10;13;13;13;6;4;5;16;12;16;16;16;5;10;10;11;1;16;5;9;9;17;;
mapeamento_espaco_amostral;3727;2;6;8;5;17;16;18;19;19;9;13;5;8;5;18;8;14;12;16;12;14;2;14;17;14;20;14;3;20;4;12;12;6;7;3;18;2;3;7;6;13;10;8;15;17;11;17;15;17;18;17;8;2;5;1;4;14;13;19;14;;
mapeamento_espaco_amostral;3728;15;10;16;14;3;3;8;16;2;7;12;5;8;9;7;15;5;4;2;2;10;3;6;10;9;10;20;11;11;2;14;2;17;5;6;8;13;13;17;10;4;17;11;16;19;11;7;8;15;16;2;14;6;19;15;14;18;14;7;6;;
mapeamento_espaco_amostral;3729;16;10;7;2;15;7;9;2;12;4;3;18;4;10;17;3;14;11;1;19;7;3;14;6;20;7;14;5;16;8;8;12;8;18;6;4;4;1;9;16;17;18;4;15;7;6;7;8;9;15;13;8;3;1;13;13;18;2;19;16;;
mapeamento_espaco_amostral;3730;9;5;20;14;4;13;17;9;4;10;7;8;7;14;18;6;16;1;5;20;10;15;5;10;3;1;2;13;7;10;14;7;2;12;17;19;15;20;11;11;2;11;18;2;1;2;13;11;5;18;8;2;8;10;6;9;7;3;14;13;;
mapeamento_espaco_amostral;3731;11;1;5;20;12;19;3;19;5;4;11;8;8;14;13;5;3;6;11;17;13;10;9;15;20;20;4;19;15;15;8;4;13;13;7;5;5;19;5;16;14;14;8;7;12;15;7;1;3;2;1;13;7;19;3;16;1;13;19;19;;
mapeamento_espaco_amostral;3732;3;5;15;6;4;13;7;4;13;1;10;5;8;17;4;19;7;15;14;17;18;2;10;7;11;9;2;11;16;11;18;10;2;16;8;15;12;4;2;7;6;16;3;8;15;11;16;5;15;8;1;8;4;12;14;4;18;3;13;9;;
mapeamento_espaco_amostral;3733;11;5;17;20;19;8;4;7;15;17;13;13;16;17;8;11;8;16;19;4;5;4;17;20;2;10;20;12;4;15;2;7;17;18;14;9;18;2;6;10;11;11;20;13;8;9;17;8;4;10;3;7;7;1;13;10;6;2;17;6;;
mapeamento_espaco_amostral;3734;4;13;16;3;5;2;14;5;15;15;4;13;14;7;19;5;9;16;20;10;3;10;1;5;4;15;3;1;11;14;19;12;1;19;10;5;14;4;14;13;2;13;19;11;17;6;10;17;5;13;19;14;6;19;17;15;12;7;2;20;;
mapeamento_espaco_amostral;3735;7;10;10;7;20;8;15;2;14;5;7;13;2;12;12;2;9;18;12;10;14;7;2;17;10;5;5;14;15;15;10;4;8;8;18;16;20;6;11;10;14;13;13;15;2;10;9;17;2;13;8;9;14;15;13;8;8;11;14;12;;
mapeamento_espaco_amostral;3736;5;18;20;20;17;9;5;13;14;18;1;14;5;6;1;7;5;12;18;17;10;13;1;9;4;11;7;7;1;10;5;11;9;15;5;20;4;18;15;12;13;1;18;20;3;14;19;3;11;14;6;12;20;6;9;14;1;12;1;15;;
mapeamento_espaco_amostral;3737;3;14;12;20;6;12;7;3;16;1;12;4;17;5;16;4;20;11;17;18;6;8;11;8;19;12;20;3;3;11;10;13;10;5;20;6;11;20;9;15;3;2;11;16;2;19;11;7;16;17;6;14;11;7;11;18;18;12;7;19;;
mapeamento_espaco_amostral;3738;11;15;13;20;9;10;3;5;8;9;10;15;16;20;2;11;4;4;7;5;15;19;15;8;10;12;5;11;11;19;18;6;18;20;18;5;16;14;15;4;17;17;20;20;6;6;11;8;18;17;9;13;19;8;7;9;7;20;12;11;;
mapeamento_espaco_amostral;3739;17;14;9;17;5;13;8;13;9;11;17;14;14;3;11;19;20;13;16;3;20;19;14;2;6;2;19;17;18;18;13;7;9;7;7;9;10;3;9;3;18;17;8;3;20;6;2;14;13;1;11;3;19;6;5;9;5;5;8;14;;
mapeamento_espaco_amostral;3740;11;19;18;20;12;1;2;17;18;4;12;15;1;9;4;5;1;18;1;4;1;1;7;9;13;5;14;16;1;6;9;4;1;12;9;6;6;20;8;3;18;7;7;7;1;17;13;15;18;17;18;9;18;19;1;12;8;16;13;16;;
mapeamento_espaco_amostral;3741;16;5;2;17;4;2;4;14;15;20;4;9;3;4;18;20;13;2;14;8;5;14;4;12;6;13;2;8;19;1;1;14;12;2;13;17;11;14;2;12;7;2;3;5;1;1;8;12;17;16;18;17;4;14;2;17;5;7;7;2;;
mapeamento_espaco_amostral;3742;4;11;5;14;2;17;19;15;3;12;18;7;20;5;1;1;12;19;17;2;10;17;3;20;12;16;4;8;16;4;4;20;11;16;11;16;15;3;6;11;18;9;7;16;4;2;2;3;14;7;1;1;6;5;10;15;9;10;13;4;;
mapeamento_espaco_amostral;3743;2;14;13;16;3;2;17;14;19;15;8;19;12;1;6;7;3;8;7;4;19;16;5;4;8;6;10;6;14;2;14;9;13;7;16;20;20;9;4;14;4;6;10;13;12;9;17;5;16;15;8;12;18;10;9;6;1;11;14;14;;
mapeamento_espaco_amostral;3744;11;14;3;18;9;6;5;7;6;6;1;8;7;11;5;11;19;16;12;19;17;6;12;9;12;7;13;9;10;18;3;14;16;16;13;12;13;13;2;7;9;7;4;7;17;7;8;1;13;12;20;9;19;13;14;6;20;3;11;8;;
mapeamento_espaco_amostral;3745;17;18;7;8;5;1;3;13;6;6;20;18;4;11;1;19;4;14;13;7;3;9;7;19;17;14;9;18;13;7;9;1;20;17;16;19;3;12;9;17;20;11;2;2;7;16;15;10;2;20;4;13;17;3;13;4;2;15;3;18;;
mapeamento_espaco_amostral;3746;6;8;19;3;12;16;10;18;7;15;4;8;3;6;13;10;11;4;12;15;1;6;13;18;6;1;16;1;3;18;14;8;15;6;12;10;11;16;6;2;20;12;7;11;1;4;3;2;13;6;13;8;4;6;3;12;7;15;16;11;;
mapeamento_espaco_amostral;3747;5;9;18;12;20;2;15;18;14;18;18;14;11;10;8;15;19;5;5;19;4;19;8;8;7;1;12;19;8;17;2;13;2;1;17;18;18;4;5;20;16;9;6;11;9;11;12;14;12;16;6;2;4;10;11;10;15;13;13;19;;
mapeamento_espaco_amostral;3748;7;16;13;19;9;17;2;3;8;14;3;10;15;5;7;1;11;19;5;14;11;13;9;18;7;5;19;15;8;11;7;13;19;12;15;6;8;20;12;18;18;19;7;6;2;17;13;2;5;14;15;3;5;13;9;6;2;1;2;19;;
mapeamento_espaco_amostral;3749;3;12;8;1;19;5;20;2;16;20;14;11;7;7;19;16;11;12;6;6;13;6;13;4;19;8;6;17;15;17;17;6;10;11;7;19;10;3;10;17;2;1;20;3;9;6;7;1;5;14;11;2;10;10;11;10;6;2;17;6;;
mapeamento_espaco_amostral;3750;10;8;19;15;17;2;8;7;19;14;9;4;14;1;15;3;15;16;15;18;5;17;15;12;11;5;4;1;11;8;1;2;2;11;10;6;16;13;9;2;18;11;5;16;6;18;12;16;19;6;15;15;11;16;10;17;3;19;2;15;;
mapeamento_espaco_amostral;3751;19;20;2;5;11;18;11;15;12;8;10;15;15;20;1;5;19;10;17;18;10;9;4;11;2;15;13;14;9;12;16;5;10;3;14;2;19;10;11;19;13;8;5;14;6;6;14;15;3;8;17;3;20;15;3;13;1;7;7;4;;
mapeamento_espaco_amostral;3752;14;5;7;12;17;3;4;9;1;8;4;6;7;6;8;3;13;19;17;15;6;7;14;10;13;12;14;6;9;3;14;6;6;3;19;9;3;15;15;16;13;7;17;3;3;5;7;6;16;5;8;13;14;10;4;17;13;6;15;18;;
mapeamento_espaco_amostral;3753;14;15;17;20;19;12;20;11;4;2;12;15;14;19;19;16;6;4;11;3;20;8;6;13;6;6;12;14;19;4;1;9;18;17;4;18;2;1;12;18;4;17;12;10;8;8;4;6;5;9;13;2;7;7;16;10;13;9;17;6;;
mapeamento_espaco_amostral;3754;15;2;17;2;16;8;5;19;20;5;20;8;9;1;4;5;17;9;4;3;2;6;4;11;11;9;3;12;12;11;18;6;3;8;1;12;6;2;20;9;15;14;20;14;15;11;2;4;1;3;11;2;1;9;20;20;9;15;20;1;;
mapeamento_espaco_amostral;3755;20;11;5;14;7;9;3;5;1;12;4;3;11;14;18;18;15;11;19;16;10;17;5;10;13;16;20;4;14;16;1;12;18;8;20;11;16;4;9;11;17;10;9;7;15;2;1;2;1;11;3;6;5;5;8;3;10;16;13;20;;
mapeamento_espaco_amostral;3756;18;13;6;20;19;19;8;5;2;5;4;10;2;9;16;8;2;14;15;5;10;13;20;17;1;20;10;7;10;1;7;16;17;2;8;15;16;10;3;4;10;15;8;20;3;6;6;4;9;5;14;7;9;4;11;14;5;8;10;13;;
mapeamento_espaco_amostral;3757;8;2;12;10;8;13;19;11;8;3;2;2;17;10;1;4;11;12;9;6;15;3;13;17;13;3;9;3;13;3;11;3;12;2;14;7;14;2;19;14;17;12;19;11;4;1;8;7;15;13;9;11;12;8;12;13;4;1;13;7;;
mapeamento_espaco_amostral;3758;20;1;5;16;16;13;1;12;16;2;17;13;19;13;1;3;2;4;10;9;10;20;3;5;10;9;7;13;19;19;17;18;19;7;17;4;8;5;2;1;19;11;6;7;6;8;18;11;6;12;5;13;4;8;2;5;11;9;12;19;;
mapeamento_espaco_amostral;3759;3;20;6;9;5;3;19;8;8;6;4;9;19;7;9;11;8;2;3;19;16;1;6;15;11;3;14;18;20;14;13;9;12;4;19;2;16;16;3;1;14;5;8;16;20;11;11;20;7;19;6;9;2;1;1;6;10;13;4;2;;
mapeamento_espaco_amostral;3760;1;15;14;4;18;18;2;5;16;1;9;17;8;2;2;6;16;7;11;3;2;13;8;6;7;16;5;2;20;5;6;4;18;1;9;19;3;18;14;6;19;3;6;15;12;9;1;19;2;9;6;9;13;1;11;1;16;10;5;3;;
mapeamento_espaco_amostral;3761;4;15;17;20;12;12;17;18;10;2;8;5;18;6;18;12;9;5;8;20;8;6;6;20;19;19;1;2;4;8;20;3;3;4;9;3;14;13;8;13;3;19;9;15;17;11;4;20;15;15;6;2;19;1;12;17;9;11;3;17;;
mapeamento_espaco_amostral;3762;15;3;11;11;6;2;2;10;9;11;2;6;10;19;11;11;2;7;5;8;20;13;14;18;18;2;7;3;8;15;19;5;14;18;13;13;2;18;6;13;7;4;15;4;13;13;13;10;3;7;13;5;20;4;20;19;14;19;6;18;;
mapeamento_espaco_amostral;3763;13;9;11;10;15;13;3;14;19;9;16;11;17;8;17;17;20;18;10;14;15;12;16;2;20;9;15;4;18;17;2;16;19;11;4;6;19;15;3;11;17;19;20;13;4;16;10;14;13;6;3;15;15;1;7;17;1;3;4;3;;
mapeamento_espaco_amostral;3764;15;18;1;8;16;16;19;8;19;12;19;13;20;7;7;13;15;8;18;18;3;1;17;19;12;17;8;4;7;4;10;14;6;14;20;10;1;19;2;3;15;14;17;19;10;18;17;8;19;4;1;19;3;9;14;8;16;17;17;5;;
mapeamento_espaco_amostral;3765;13;8;7;8;2;4;19;10;6;17;17;16;8;7;14;19;9;11;15;9;6;15;1;4;17;2;11;19;15;19;19;9;2;7;10;18;17;5;19;6;13;1;16;12;17;1;4;7;19;13;3;16;10;6;2;20;19;12;6;11;;
mapeamento_espaco_amostral;3766;3;6;3;17;14;3;3;2;9;1;10;2;9;7;9;9;15;10;10;11;6;10;11;4;19;9;12;16;5;5;6;20;2;18;14;2;5;13;20;7;15;17;5;2;14;18;14;20;17;5;2;15;20;5;17;10;15;18;16;14;;
mapeamento_espaco_amostral;3767;9;16;9;7;6;19;6;3;17;20;13;18;2;18;14;6;16;18;10;1;1;8;7;7;18;10;1;12;7;15;20;20;13;3;11;10;8;6;12;12;8;6;19;15;3;8;10;17;7;8;11;18;19;13;2;15;2;16;17;11;;
mapeamento_espaco_amostral;3768;5;9;9;5;11;8;20;12;2;15;1;12;14;14;12;11;11;9;15;19;3;3;2;10;18;20;6;5;20;1;5;13;7;10;15;7;15;4;4;14;4;4;6;17;3;10;13;8;3;8;14;4;14;10;2;8;2;7;3;17;;
mapeamento_espaco_amostral;3769;11;9;7;15;2;13;19;1;7;19;14;6;12;11;13;16;10;5;15;5;2;1;5;6;7;16;18;15;16;12;12;20;20;13;3;9;20;10;4;8;5;7;2;20;12;7;14;1;12;4;8;12;10;5;18;15;14;17;13;16;;
mapeamento_espaco_amostral;3770;17;11;7;6;20;20;7;17;11;16;14;13;13;13;18;1;5;12;16;1;13;14;10;3;9;2;10;8;17;19;10;10;3;3;13;11;15;8;7;1;2;13;5;4;15;1;17;11;17;16;9;17;2;3;19;12;13;14;16;4;;
mapeamento_espaco_amostral;3771;15;20;9;10;20;18;14;4;1;14;18;3;11;6;3;3;19;3;15;18;18;2;14;7;14;1;4;6;1;6;7;5;13;17;20;7;7;14;3;15;10;1;4;13;15;17;7;5;14;6;19;19;14;18;15;18;4;3;7;10;;
mapeamento_espaco_amostral;3772;11;8;17;9;6;8;4;12;13;11;14;13;14;16;11;6;11;15;11;20;6;14;17;15;6;9;13;16;12;16;19;12;19;1;6;11;1;18;1;8;12;4;19;1;13;5;14;4;10;11;14;1;20;1;5;8;15;1;8;16;;
mapeamento_espaco_amostral;3773;16;11;20;19;12;11;6;8;16;20;16;14;8;18;15;12;17;13;3;17;6;17;15;7;8;13;17;10;3;10;17;11;1;13;17;5;5;8;2;10;18;4;2;15;2;17;15;18;12;2;19;1;18;16;8;18;1;19;18;10;;
mapeamento_espaco_amostral;3774;15;14;9;3;1;10;14;16;3;9;19;16;9;10;12;9;6;20;15;16;11;16;4;6;18;20;20;15;15;20;15;1;5;10;5;2;1;16;9;12;11;20;16;2;19;18;10;7;4;18;13;7;4;4;5;5;9;16;9;16;;
mapeamento_espaco_amostral;3775;7;1;17;3;7;3;8;13;18;3;16;3;15;5;8;9;16;18;16;8;10;13;6;16;19;14;4;4;7;16;7;6;9;2;5;8;2;15;12;4;16;8;19;7;5;5;11;18;10;3;2;12;9;5;8;9;10;1;10;6;;
mapeamento_espaco_amostral;3776;1;18;4;2;20;4;2;7;13;1;6;2;15;5;20;12;12;5;17;6;15;16;18;17;5;14;9;19;18;10;12;13;15;18;11;4;13;19;14;8;8;16;9;20;11;2;1;19;12;7;20;12;5;14;16;12;11;3;1;1;;
mapeamento_espaco_amostral;3777;19;20;7;7;2;4;16;7;11;9;15;9;7;1;14;9;9;7;12;7;5;20;8;1;10;7;4;6;1;6;7;4;9;19;15;4;10;17;18;13;11;3;11;6;4;14;19;12;4;16;17;12;9;13;9;10;10;12;18;8;;
mapeamento_espaco_amostral;3778;2;2;16;4;17;6;5;2;18;6;13;6;8;8;3;10;9;12;12;3;6;7;4;11;12;1;20;6;14;18;5;20;7;3;6;9;1;20;9;1;14;1;12;15;10;10;4;14;8;1;16;6;20;15;12;2;17;13;10;2;;
mapeamento_espaco_amostral;3779;3;14;14;14;17;11;11;17;16;15;6;18;6;18;1;18;14;13;17;10;4;15;4;6;19;7;18;14;3;9;20;8;11;8;4;6;20;1;13;5;3;4;8;4;17;11;19;19;13;17;7;14;9;15;4;15;6;16;11;6;;
mapeamento_espaco_amostral;3780;14;15;3;16;19;3;19;13;9;10;18;17;13;12;14;19;3;3;2;1;6;14;1;16;19;19;17;4;10;16;13;3;16;12;19;6;15;15;6;14;16;4;5;10;19;13;2;9;2;17;1;20;8;8;19;8;2;3;8;15;;
